output: Running command: ./powchain optchain --p2p 0.0.0.0:6042 --api 0.0.0.0:7149 -c 3.112.191.251:6042 -c 52.68.182.110:6042 -c 18.183.184.1:6042 -c 13.230.5.8:6042 -c 18.169.0.178:6042 -c 44.192.106.107:6042 -c 3.239.250.245:6042 -c 15.228.186.24:6042 -c 13.41.72.11:6042 -c 44.193.214.157:6042 -c 3.239.180.58:6042 -c 44.215.71.63:6042 -c 3.92.42.43:6042 -c 18.230.71.71:6042 -c 13.42.105.191:6042 -c 18.231.226.4:6042 -c 54.94.88.106:6042 -c 3.8.56.49:6042 -c 18.228.188.21:6042 -c 98.92.38.242:6042 -c 56.124.102.44:6042 -c 13.42.18.211:6042 -c 18.130.248.20:6042 -c 56.125.166.111:6042 -c 52.195.208.13:6042 -c 44.212.46.131:6042 -c 54.233.45.141:6042 -c 3.239.20.198:6042 --shardId 1 --nodeId 12 --experNumber 35 --experIter 0 --shardNum 4 --shardSize 16 --blockSize 8192 --symbolSize 64 --propSize 16 --avaiSize 16 --eReq 4 --iReq 4 --k 6 --tDiff 000003ffffffffffffffffffffffffffffffffffffffffffffffffffffffffdc --pDiff 0000003c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3c3a --aDiff 0000001818181818181818181818181818181818181818181818181818181814 --iDiff 00000001da7801da7801da7801da7801da7801da7801da7801da7801da7801da --oDiff 0000001e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1e1d
err: [2025-12-26T19:23:06Z INFO  powchain::optchain] configuration: Configuration { tx_diff: 0000..ffdc, prop_diff: 0000..3c3a, avai_diff: 0000..1814, in_avai_diff: 0000..01da, order_diff: 0000..1e1d, block_size: 8192, symbol_size: 64, num_symbol_per_block: 128, prop_size: 16, avai_size: 16, ex_req_num: 4, in_req_num: 4, k: 6, shard_id: 1, node_id: 12, shard_num: 4, shard_size: 16, exper_number: 35, exper_iter: 0 }
[2025-12-26T19:42:17Z INFO  powchain::optchain::network::worker] Ordering block 0000..9cb5 already exists
[2025-12-26T19:42:17Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:17Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:20Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:20Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:21Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:21Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:22Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:22Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:23Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:23Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:24Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:24Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:24Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:24Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:25Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:25Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:25Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:25Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:25Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:25Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:26Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:26Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:29Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:29Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:29Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:29Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:30Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:30Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:33Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:33Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:34Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..4f39
[2025-12-26T19:42:34Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..4f39 already exists
[2025-12-26T19:42:34Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:34Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:35Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:35Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:36Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..4f39
[2025-12-26T19:42:36Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..4f39 already exists
[2025-12-26T19:42:40Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:40Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:43Z INFO  powchain::optchain::miner] mine a transaction block 0000..33f5 in shard 1
[2025-12-26T19:42:46Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:46Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:48Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:48Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:48Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:48Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:51Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:51Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:54Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:54Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:55Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:55Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:55Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:55Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:56Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:56Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:58Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:58Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:59Z INFO  powchain::optchain::network::worker] cmt 1f8b..6bcb is now available
[2025-12-26T19:42:59Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:59Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:42:59Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:42:59Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:00Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:00Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:00Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:00Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:00Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:00Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:01Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:01Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:04Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:04Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:04Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:04Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:04Z INFO  powchain::optchain::miner] mine a transaction block 0000..b315 in shard 1
[2025-12-26T19:43:05Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:05Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:07Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:07Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:11Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:11Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:11Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:11Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:14Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:14Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:16Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:16Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:16Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:16Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:17Z INFO  powchain::optchain::network::worker] cmt fb90..f1ee is now available
[2025-12-26T19:43:17Z INFO  powchain::optchain::network::worker] cmt 2b1d..6c4e is now available
[2025-12-26T19:43:17Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:18Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:18Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:18Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:19Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:19Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:19Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:19Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:19Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:19Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:21Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:21Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:27Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:27Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:28Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:28Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:29Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:29Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:31Z INFO  powchain::optchain::network::worker] Incoming ordering block 0000..9cb5
[2025-12-26T19:43:31Z INFO  powchain::optchain::network::worker] Ordering block 0000..9cb5 already exists
[2025-12-26T19:43:34Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:34Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:41Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:43:41Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:43:42Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:42Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:42Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:43:42Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:43:43Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:43:43Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:43:45Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:45Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:43:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:43:46Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:46Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:49Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:49Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:43:55Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:43:55Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:05Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:44:05Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:07Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:44:07Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:44:07Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:44:07Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:44:08Z INFO  powchain::optchain::network::worker] cmt d701..2001 is now available
[2025-12-26T19:44:09Z INFO  powchain::optchain::network::worker] cmt 290b..b54a is now available
[2025-12-26T19:44:10Z INFO  powchain::optchain::network::worker] cmt 6479..1351 is now available
[2025-12-26T19:44:12Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:44:12Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:13Z INFO  powchain::optchain::network::worker] cmt d308..73d4 is now available
[2025-12-26T19:44:15Z INFO  powchain::optchain::network::worker] cmt 0d7d..5076 is now available
[2025-12-26T19:44:17Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:44:17Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:23Z INFO  powchain::optchain::network::worker] cmt 3664..4c15 is now available
[2025-12-26T19:44:24Z INFO  powchain::optchain::network::worker] cmt bc20..270c is now available
[2025-12-26T19:44:29Z INFO  powchain::optchain::network::worker] cmt 69a7..54a1 is now available
[2025-12-26T19:44:30Z INFO  powchain::optchain::network::worker] cmt 31d3..6d47 is now available
[2025-12-26T19:44:30Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:44:30Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..4f97
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..4f97)
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] cmt 9fd1..89fa is now available
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] cmt 4727..8ad4 has already been requested
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] cmt a700..519c has already been requested
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] cmt 69a7..54a1 has already been requested
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] cmt caa1..1ab2 has already been requested
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] cmt 9fd1..89fa has already been requested
[2025-12-26T19:44:32Z INFO  powchain::optchain::network::worker] cmt 164c..3187 has already been requested
[2025-12-26T19:44:33Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:44:33Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:44:47Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:44:47Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:47Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:44:47Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:47Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:44:47Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:47Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:44:47Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:52Z INFO  powchain::optchain::network::worker] cmt 730c..7203 is now available
[2025-12-26T19:44:53Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:44:53Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:44:55Z INFO  powchain::optchain::network::worker] cmt 168b..d252 is now available
[2025-12-26T19:44:55Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:44:55Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:44:57Z INFO  powchain::optchain::network::worker] cmt 56f3..28b0 is now available
[2025-12-26T19:44:59Z INFO  powchain::optchain::network::worker] cmt a2b9..24c0 is now available
[2025-12-26T19:45:00Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:00Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:02Z INFO  powchain::optchain::network::worker] cmt 13db..18d0 is now available
[2025-12-26T19:45:07Z INFO  powchain::optchain::network::worker] cmt 4727..8ad4 is now available
[2025-12-26T19:45:11Z INFO  powchain::optchain::network::worker] cmt 79a7..94de is now available
[2025-12-26T19:45:16Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:45:16Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:45:17Z INFO  powchain::optchain::network::worker] cmt e331..227a is now available
[2025-12-26T19:45:19Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:19Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:20Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:20Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:20Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:20Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:22Z INFO  powchain::optchain::network::worker] cmt e5b2..3d5b is now available
[2025-12-26T19:45:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:25Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:45:25Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:45:26Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:26Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:28Z INFO  powchain::optchain::miner] mine a transaction block 0000..049e in shard 1
[2025-12-26T19:45:30Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..3055
[2025-12-26T19:45:30Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..3055 already exists
[2025-12-26T19:45:31Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:45:31Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:45:33Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:33Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:37Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:37Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:38Z INFO  powchain::optchain::network::worker] cmt 6fd5..671e is now available
[2025-12-26T19:45:40Z INFO  powchain::optchain::network::worker] cmt 50e1..ebde is now available
[2025-12-26T19:45:45Z INFO  powchain::optchain::network::worker] cmt f56c..8410 is now available
[2025-12-26T19:45:48Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:45:48Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:45:52Z INFO  powchain::optchain::network::worker] cmt a700..519c is now available
[2025-12-26T19:45:54Z INFO  powchain::optchain::network::worker] cmt bc0e..398e is now available
[2025-12-26T19:45:54Z INFO  powchain::optchain::network::worker] cmt 0cae..b3c4 is now available
[2025-12-26T19:45:58Z INFO  powchain::optchain::miner] mine a transaction block 0000..044c in shard 1
[2025-12-26T19:46:00Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..21f9
[2025-12-26T19:46:00Z INFO  powchain::optchain::network::worker] Proposer block 0000..21f9 already exists
[2025-12-26T19:46:01Z INFO  powchain::optchain::network::worker] cmt ea8b..0daa is now available
[2025-12-26T19:46:02Z INFO  powchain::optchain::network::worker] cmt 9864..cb46 is now available
[2025-12-26T19:46:03Z INFO  powchain::optchain::network::worker] cmt 8e7e..72ec is now available
[2025-12-26T19:46:05Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:46:05Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:46:08Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..60f4
[2025-12-26T19:46:08Z INFO  powchain::optchain::network::worker] Proposer block 0000..60f4 already exists
[2025-12-26T19:46:10Z INFO  powchain::optchain::network::worker] cmt f176..90ba is now available
[2025-12-26T19:46:10Z INFO  powchain::optchain::network::worker] cmt 2d92..9cfe is now available
[2025-12-26T19:46:12Z INFO  powchain::optchain::network::worker] cmt 2e62..a62f is now available
[2025-12-26T19:46:12Z INFO  powchain::optchain::network::worker] cmt ed64..1a8f is now available
[2025-12-26T19:46:17Z INFO  powchain::optchain::network::worker] cmt cedd..f0d6 is now available
[2025-12-26T19:46:18Z INFO  powchain::optchain::network::worker] cmt 0e89..b501 is now available
[2025-12-26T19:46:18Z INFO  powchain::optchain::network::worker] cmt caa1..1ab2 is now available
[2025-12-26T19:46:22Z INFO  powchain::optchain::network::worker] cmt 4ed5..b60c is now available
[2025-12-26T19:46:22Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..8548
[2025-12-26T19:46:41Z INFO  powchain::optchain::network::worker] successfully inserting block: ExHash(0000..8548)
[2025-12-26T19:46:42Z INFO  powchain::optchain::network::worker] cmt f479..97bb is now available
[2025-12-26T19:46:43Z INFO  powchain::optchain::network::worker] cmt 89b9..2198 is now available
[2025-12-26T19:47:03Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..3470
[2025-12-26T19:47:03Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..3470)
[2025-12-26T19:47:12Z INFO  powchain::optchain::network::worker] cmt 88dc..bd1d is now available
[2025-12-26T19:47:14Z INFO  powchain::optchain::network::worker] cmt f119..bd3f is now available
[2025-12-26T19:47:16Z INFO  powchain::optchain::network::worker] cmt 0b4f..42c8 is now available
[2025-12-26T19:47:18Z INFO  powchain::optchain::network::worker] cmt af4d..044d is now available
[2025-12-26T19:47:19Z INFO  powchain::optchain::network::worker] cmt 7f50..3634 is now available
[2025-12-26T19:47:19Z INFO  powchain::optchain::network::worker] cmt 899d..0d4b is now available
[2025-12-26T19:47:21Z INFO  powchain::optchain::network::worker] cmt 251f..1eae is now available
[2025-12-26T19:47:25Z INFO  powchain::optchain::network::worker] cmt c351..0306 is now available
[2025-12-26T19:47:33Z INFO  powchain::optchain::network::worker] cmt dc20..1b73 is now available
[2025-12-26T19:47:34Z INFO  powchain::optchain::network::worker] Incoming proposer block 0000..dd18
[2025-12-26T19:47:34Z INFO  powchain::optchain::network::worker] successfully inserting block: PropHash(0000..dd18)
[2025-12-26T19:47:34Z INFO  powchain::optchain::network::worker] cmt e5b2..3d5b has already been requested
[2025-12-26T19:47:34Z INFO  powchain::optchain::network::worker] cmt ea8b..0daa has already been requested
[2025-12-26T19:47:35Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..8548
[2025-12-26T19:47:35Z INFO  powchain::optchain::network::worker] Exclusive availability block 0000..8548 already exists
[2025-12-26T19:47:36Z INFO  powchain::optchain::network::worker] Incoming exclusive availability block 0000..8548
